- - - - - - - experiments/1_class/10_in_clusters.argos experiments/1_class/10_in_lines.argos experiments/1_class/3_in_clusters.argos experiments/1_class/3_in_lines.argos experiments/1_class/4_in_clusters.argos experiments/1_class/4_in_lines.argos experiments/1_class/5_in_clusters.argos experiments/1_class/5_in_lines.argos experiments/1_class/6_in_clusters.argos experiments/1_class/7_in_clusters.argos experiments/2_class/10_in_clusters.argos experiments/2_class/10_in_lines.argos experiments/2_class/3_in_clusters.argos experiments/2_class/3_in_lines.argos experiments/2_class/4_in_clusters.argos experiments/2_class/4_in_lines.argos experiments/2_class/5_in_clusters.argos experiments/2_class/5_in_lines.argos experiments/4_class/10_in_clusters.argos experiments/4_class/10_in_lines.argos experiments/4_class/12_uniform_0.05_density.argos experiments/4_class/12_uniform_0.10_density.argos experiments/4_class/12_uniform_0.20_density.argos experiments/4_class/16_uniform_0.05_density.argos experiments/4_class/16_uniform_0.10_density.argos experiments/4_class/16_uniform_0.20_density.argos experiments/4_class/20_uniform_0.05_density.argos experiments/4_class/20_uniform_0.10_density.argos experiments/4_class/20_uniform_0.20_density.argos experiments/4_class/3_in_clusters.argos experiments/4_class/3_in_lines.argos experiments/4_class/40_uniform_0.05_density.argos experiments/4_class/40_uniform_0.10_density.argos experiments/4_class/40_uniform_0.20_density.argos experiments/4_class/4_in_clusters.argos experiments/4_class/4_in_lines.argos experiments/4_class/5_in_clusters.argos experiments/4_class/5_in_lines.argos 
8977 -1.0000 0.0000 0.6667 -0.6667 -0.6667 0.0000 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 2872491713.770 2219417568.280 745334440.604 535807426.816 767511136.385 1381278666.416 1105447429.355 1366678126.388 1424632331.489 1106738212.246 159069737.487 359332323.271 406605989.519 510817249.926 338476860.147 638386047.698 577490079.207 439707177.545 748531351.771 333238165.346 109433390.232 1450314450.556 1230041316.858 1203323138.753 295518905.691 -5484498.219 623866653.867 699607207.407 
8978 -1.0000 0.0000 0.6667 -0.6667 -0.6667 0.3333 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 2872491713.770 2219417568.280 745334440.604 535807426.816 767511136.385 1381278666.416 1105447429.355 1366678126.388 1424632331.489 1106738212.246 159069737.487 359332323.271 406605989.519 510817249.926 338476860.147 638386047.698 577490079.207 439707177.545 748531351.771 333238165.346 109433390.232 1450314450.556 1230041316.858 1203323138.753 295518905.691 -5484498.219 623866653.867 699607207.407 
8979 -1.0000 0.0000 0.6667 -0.6667 -0.6667 0.6667 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 2872491713.770 2219417568.280 745334440.604 535807426.816 767511136.385 1381278666.416 1105447429.355 1366678126.388 1424632331.489 1106738212.246 159069737.487 359332323.271 406605989.519 510817249.926 338476860.147 638386047.698 577490079.207 439707177.545 748531351.771 333238165.346 109433390.232 1450314450.556 1230041316.858 1203323138.753 295518905.691 -5484498.219 623866653.867 699607207.407 
8980 -1.0000 0.0000 0.6667 -0.6667 -0.6667 1.0000 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 2872491713.770 2219417568.280 745334440.604 535807426.816 767511136.385 1381278666.416 1105447429.355 1366678126.388 1424632331.489 1106738212.246 159069737.487 359332323.271 406605989.519 510817249.926 338476860.147 638386047.698 577490079.207 439707177.545 748531351.771 333238165.346 109433390.232 1450314450.556 1230041316.858 1203323138.753 295518905.691 -5484498.219 623866653.867 699607207.407 
8981 -1.0000 0.0000 0.6667 -0.6667 -0.3333 -1.0000 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1590056917.948 749641699.406 414186684.721 79539307.705 461481195.029 313351749.970 664561665.128 523623099.368 201642277.603 92163650.872 -183351734.064 -263231.098 -110435974.595 24578731.435 14632149.450 142232436.096 266369188.846 143521790.520 219497373.039 -257613859.977 -246747290.736 667989128.749 94110354.805 335598213.297 148822376.187 -42191632.382 243201134.901 228044097.698 
8982 -1.0000 0.0000 0.6667 -0.6667 -0.3333 -0.6667 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1590056917.948 749641699.406 414186684.721 79539307.705 461481195.029 313351749.970 664561665.128 523623099.368 201642277.603 92163650.872 -183351734.064 -263231.098 -110435974.595 24578731.435 14632149.450 142232436.096 266369188.846 143521790.520 219497373.039 -257613859.977 -246747290.736 667989128.749 94110354.805 335598213.297 148822376.187 -42191632.382 243201134.901 228044097.698 
8983 -1.0000 0.0000 0.6667 -0.6667 -0.3333 -0.3333 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1590056917.948 749641699.406 414186684.721 79539307.705 461481195.029 313351749.970 664561665.128 523623099.368 201642277.603 92163650.872 -183351734.064 -263231.098 -110435974.595 24578731.435 14632149.450 142232436.096 266369188.846 143521790.520 219497373.039 -257613859.977 -246747290.736 667989128.749 94110354.805 335598213.297 148822376.187 -42191632.382 243201134.901 228044097.698 
8984 -1.0000 0.0000 0.6667 -0.6667 -0.3333 0.0000 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1590056917.948 749641699.406 414186684.721 79539307.705 461481195.029 313351749.970 664561665.128 523623099.368 201642277.603 92163650.872 -183351734.064 -263231.098 -110435974.595 24578731.435 14632149.450 142232436.096 266369188.846 143521790.520 219497373.039 -257613859.977 -246747290.736 667989128.749 94110354.805 335598213.297 148822376.187 -42191632.382 243201134.901 228044097.698 
8985 -1.0000 0.0000 0.6667 -0.6667 -0.3333 0.3333 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1590056917.948 749641699.406 414186684.721 79539307.705 461481195.029 313351749.970 664561665.128 523623099.368 201642277.603 92163650.872 -183351734.064 -263231.098 -110435974.595 24578731.435 14632149.450 142232436.096 266369188.846 143521790.520 219497373.039 -257613859.977 -246747290.736 667989128.749 94110354.805 335598213.297 148822376.187 -42191632.382 243201134.901 228044097.698 
8986 -1.0000 0.0000 0.6667 -0.6667 -0.3333 0.6667 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1590056917.948 749641699.406 414186684.721 79539307.705 461481195.029 313351749.970 664561665.128 523623099.368 201642277.603 92163650.872 -183351734.064 -263231.098 -110435974.595 24578731.435 14632149.450 142232436.096 266369188.846 143521790.520 219497373.039 -257613859.977 -246747290.736 667989128.749 94110354.805 335598213.297 148822376.187 -42191632.382 243201134.901 228044097.698 
8987 -1.0000 0.0000 0.6667 -0.6667 -0.3333 1.0000 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1590056917.948 749641699.406 414186684.721 79539307.705 461481195.029 313351749.970 664561665.128 523623099.368 201642277.603 92163650.872 -183351734.064 -263231.098 -110435974.595 24578731.435 14632149.450 142232436.096 266369188.846 143521790.520 219497373.039 -257613859.977 -246747290.736 667989128.749 94110354.805 335598213.297 148822376.187 -42191632.382 243201134.901 228044097.698 
8988 -1.0000 0.0000 0.6667 -0.6667 0.0000 -1.0000 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1378685880.830 577092515.985 436079110.858 115155122.217 427079722.976 330563716.360 626792759.675 386822497.003 412068363.774 245783517.342 -202086628.402 -195083120.980 71816254.790 -117521590.150 -67482072.615 164591327.252 91911714.051 168528817.360 186053917.518 54173683.307 52573758.671 461997047.215 201213420.566 338452510.909 156406152.039 -105204979.834 -40088618.468 89595461.077 
8989 -1.0000 0.0000 0.6667 -0.6667 0.0000 -0.6667 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1378685880.830 577092515.985 436079110.858 115155122.217 427079722.976 330563716.360 626792759.675 386822497.003 412068363.774 245783517.342 -202086628.402 -195083120.980 71816254.790 -117521590.150 -67482072.615 164591327.252 91911714.051 168528817.360 186053917.518 54173683.307 52573758.671 461997047.215 201213420.566 338452510.909 156406152.039 -105204979.834 -40088618.468 89595461.077 
8990 -1.0000 0.0000 0.6667 -0.6667 0.0000 -0.3333 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1378685880.830 577092515.985 436079110.858 115155122.217 427079722.976 330563716.360 626792759.675 386822497.003 412068363.774 245783517.342 -202086628.402 -195083120.980 71816254.790 -117521590.150 -67482072.615 164591327.252 91911714.051 168528817.360 186053917.518 54173683.307 52573758.671 461997047.215 201213420.566 338452510.909 156406152.039 -105204979.834 -40088618.468 89595461.077 
8991 -1.0000 0.0000 0.6667 -0.6667 0.0000 0.0000 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1378685880.830 577092515.985 436079110.858 115155122.217 427079722.976 330563716.360 626792759.675 386822497.003 412068363.774 245783517.342 -202086628.402 -195083120.980 71816254.790 -117521590.150 -67482072.615 164591327.252 91911714.051 168528817.360 186053917.518 54173683.307 52573758.671 461997047.215 201213420.566 338452510.909 156406152.039 -105204979.834 -40088618.468 89595461.077 
8992 -1.0000 0.0000 0.6667 -0.6667 0.0000 0.3333 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1378685880.830 577092515.985 436079110.858 115155122.217 427079722.976 330563716.360 626792759.675 386822497.003 412068363.774 245783517.342 -202086628.402 -195083120.980 71816254.790 -117521590.150 -67482072.615 164591327.252 91911714.051 168528817.360 186053917.518 54173683.307 52573758.671 461997047.215 201213420.566 338452510.909 156406152.039 -105204979.834 -40088618.468 89595461.077 
8993 -1.0000 0.0000 0.6667 -0.6667 0.0000 0.6667 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1378685880.830 577092515.985 436079110.858 115155122.217 427079722.976 330563716.360 626792759.675 386822497.003 412068363.774 245783517.342 -202086628.402 -195083120.980 71816254.790 -117521590.150 -67482072.615 164591327.252 91911714.051 168528817.360 186053917.518 54173683.307 52573758.671 461997047.215 201213420.566 338452510.909 156406152.039 -105204979.834 -40088618.468 89595461.077 
8994 -1.0000 0.0000 0.6667 -0.6667 0.0000 1.0000 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1378685880.830 577092515.985 436079110.858 115155122.217 427079722.976 330563716.360 626792759.675 386822497.003 412068363.774 245783517.342 -202086628.402 -195083120.980 71816254.790 -117521590.150 -67482072.615 164591327.252 91911714.051 168528817.360 186053917.518 54173683.307 52573758.671 461997047.215 201213420.566 338452510.909 156406152.039 -105204979.834 -40088618.468 89595461.077 
8995 -1.0000 0.0000 0.6667 -0.6667 0.3333 -1.0000 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1434885373.124 687513260.902 390261394.974 229845739.896 575302093.193 61296442.582 609749463.116 390916868.630 418186765.084 243052363.401 -162653519.842 -153689956.918 -19439442.495 1307095.520 -69417017.719 87999158.409 29687871.511 4752978.214 15104083.844 -44584886.012 -2460841.102 235301320.611 200356287.158 220806884.004 142790577.123 -104156205.800 63309537.766 115427147.569 
8996 -1.0000 0.0000 0.6667 -0.6667 0.3333 -0.6667 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1434885373.124 687513260.902 390261394.974 229845739.896 575302093.193 61296442.582 609749463.116 390916868.630 418186765.084 243052363.401 -162653519.842 -153689956.918 -19439442.495 1307095.520 -69417017.719 87999158.409 29687871.511 4752978.214 15104083.844 -44584886.012 -2460841.102 235301320.611 200356287.158 220806884.004 142790577.123 -104156205.800 63309537.766 115427147.569 
8997 -1.0000 0.0000 0.6667 -0.6667 0.3333 -0.3333 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1434885373.124 687513260.902 390261394.974 229845739.896 575302093.193 61296442.582 609749463.116 390916868.630 418186765.084 243052363.401 -162653519.842 -153689956.918 -19439442.495 1307095.520 -69417017.719 87999158.409 29687871.511 4752978.214 15104083.844 -44584886.012 -2460841.102 235301320.611 200356287.158 220806884.004 142790577.123 -104156205.800 63309537.766 115427147.569 
8998 -1.0000 0.0000 0.6667 -0.6667 0.3333 0.0000 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1434885373.124 687513260.902 390261394.974 229845739.896 575302093.193 61296442.582 609749463.116 390916868.630 418186765.084 243052363.401 -162653519.842 -153689956.918 -19439442.495 1307095.520 -69417017.719 87999158.409 29687871.511 4752978.214 15104083.844 -44584886.012 -2460841.102 235301320.611 200356287.158 220806884.004 142790577.123 -104156205.800 63309537.766 115427147.569 
8999 -1.0000 0.0000 0.6667 -0.6667 0.3333 0.3333 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1434885373.124 687513260.902 390261394.974 229845739.896 575302093.193 61296442.582 609749463.116 390916868.630 418186765.084 243052363.401 -162653519.842 -153689956.918 -19439442.495 1307095.520 -69417017.719 87999158.409 29687871.511 4752978.214 15104083.844 -44584886.012 -2460841.102 235301320.611 200356287.158 220806884.004 142790577.123 -104156205.800 63309537.766 115427147.569 
9000 -1.0000 0.0000 0.6667 -0.6667 0.3333 0.6667 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1434885373.124 687513260.902 390261394.974 229845739.896 575302093.193 61296442.582 609749463.116 390916868.630 418186765.084 243052363.401 -162653519.842 -153689956.918 -19439442.495 1307095.520 -69417017.719 87999158.409 29687871.511 4752978.214 15104083.844 -44584886.012 -2460841.102 235301320.611 200356287.158 220806884.004 142790577.123 -104156205.800 63309537.766 115427147.569 
9001 -1.0000 0.0000 0.6667 -0.6667 0.3333 1.0000 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1434885373.124 687513260.902 390261394.974 229845739.896 575302093.193 61296442.582 609749463.116 390916868.630 418186765.084 243052363.401 -162653519.842 -153689956.918 -19439442.495 1307095.520 -69417017.719 87999158.409 29687871.511 4752978.214 15104083.844 -44584886.012 -2460841.102 235301320.611 200356287.158 220806884.004 142790577.123 -104156205.800 63309537.766 115427147.569 
9002 -1.0000 0.0000 0.6667 -0.6667 0.6667 -1.0000 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1229333082.935 708536660.942 344971741.371 160417337.160 383683910.138 76456138.042 519987737.966 247850725.078 409430308.850 189082249.114 -500227.358 -117723704.458 -98929916.636 -6441661.334 -80465815.567 84070772.498 103447080.582 27046155.248 94448426.170 -120679286.970 -33680242.647 157210048.584 89257045.678 267791606.667 130879875.386 419257.124 81421561.288 9012292.753 
9003 -1.0000 0.0000 0.6667 -0.6667 0.6667 -0.6667 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1229333082.935 708536660.942 344971741.371 160417337.160 383683910.138 76456138.042 519987737.966 247850725.078 409430308.850 189082249.114 -500227.358 -117723704.458 -98929916.636 -6441661.334 -80465815.567 84070772.498 103447080.582 27046155.248 94448426.170 -120679286.970 -33680242.647 157210048.584 89257045.678 267791606.667 130879875.386 419257.124 81421561.288 9012292.753 
9004 -1.0000 0.0000 0.6667 -0.6667 0.6667 -0.3333 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1229333082.935 708536660.942 344971741.371 160417337.160 383683910.138 76456138.042 519987737.966 247850725.078 409430308.850 189082249.114 -500227.358 -117723704.458 -98929916.636 -6441661.334 -80465815.567 84070772.498 103447080.582 27046155.248 94448426.170 -120679286.970 -33680242.647 157210048.584 89257045.678 267791606.667 130879875.386 419257.124 81421561.288 9012292.753 
9005 -1.0000 0.0000 0.6667 -0.6667 0.6667 0.0000 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1229333082.935 708536660.942 344971741.371 160417337.160 383683910.138 76456138.042 519987737.966 247850725.078 409430308.850 189082249.114 -500227.358 -117723704.458 -98929916.636 -6441661.334 -80465815.567 84070772.498 103447080.582 27046155.248 94448426.170 -120679286.970 -33680242.647 157210048.584 89257045.678 267791606.667 130879875.386 419257.124 81421561.288 9012292.753 
9006 -1.0000 0.0000 0.6667 -0.6667 0.6667 0.3333 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1229333082.935 708536660.942 344971741.371 160417337.160 383683910.138 76456138.042 519987737.966 247850725.078 409430308.850 189082249.114 -500227.358 -117723704.458 -98929916.636 -6441661.334 -80465815.567 84070772.498 103447080.582 27046155.248 94448426.170 -120679286.970 -33680242.647 157210048.584 89257045.678 267791606.667 130879875.386 419257.124 81421561.288 9012292.753 
9007 -1.0000 0.0000 0.6667 -0.6667 0.6667 0.6667 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1229333082.935 708536660.942 344971741.371 160417337.160 383683910.138 76456138.042 519987737.966 247850725.078 409430308.850 189082249.114 -500227.358 -117723704.458 -98929916.636 -6441661.334 -80465815.567 84070772.498 103447080.582 27046155.248 94448426.170 -120679286.970 -33680242.647 157210048.584 89257045.678 267791606.667 130879875.386 419257.124 81421561.288 9012292.753 
9008 -1.0000 0.0000 0.6667 -0.6667 0.6667 1.0000 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1229333082.935 708536660.942 344971741.371 160417337.160 383683910.138 76456138.042 519987737.966 247850725.078 409430308.850 189082249.114 -500227.358 -117723704.458 -98929916.636 -6441661.334 -80465815.567 84070772.498 103447080.582 27046155.248 94448426.170 -120679286.970 -33680242.647 157210048.584 89257045.678 267791606.667 130879875.386 419257.124 81421561.288 9012292.753 
9009 -1.0000 0.0000 0.6667 -0.6667 1.0000 -1.0000 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1266489679.519 614417377.376 302853468.363 55233915.293 322211069.691 57736958.044 397441530.543 122836558.666 230418276.499 181477130.216 -61749323.688 -74616570.294 -20951358.365 31861667.176 -91903525.562 -36843306.764 42753755.696 20102253.994 -2512855.010 -128127023.720 -11240634.342 163906021.467 166310023.164 170287484.663 159136138.936 -4967554.214 197673935.795 208612646.570 
9010 -1.0000 0.0000 0.6667 -0.6667 1.0000 -0.6667 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1266489679.519 614417377.376 302853468.363 55233915.293 322211069.691 57736958.044 397441530.543 122836558.666 230418276.499 181477130.216 -61749323.688 -74616570.294 -20951358.365 31861667.176 -91903525.562 -36843306.764 42753755.696 20102253.994 -2512855.010 -128127023.720 -11240634.342 163906021.467 166310023.164 170287484.663 159136138.936 -4967554.214 197673935.795 208612646.570 
9011 -1.0000 0.0000 0.6667 -0.6667 1.0000 -0.3333 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1266489679.519 614417377.376 302853468.363 55233915.293 322211069.691 57736958.044 397441530.543 122836558.666 230418276.499 181477130.216 -61749323.688 -74616570.294 -20951358.365 31861667.176 -91903525.562 -36843306.764 42753755.696 20102253.994 -2512855.010 -128127023.720 -11240634.342 163906021.467 166310023.164 170287484.663 159136138.936 -4967554.214 197673935.795 208612646.570 
9012 -1.0000 0.0000 0.6667 -0.6667 1.0000 0.0000 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1266489679.519 614417377.376 302853468.363 55233915.293 322211069.691 57736958.044 397441530.543 122836558.666 230418276.499 181477130.216 -61749323.688 -74616570.294 -20951358.365 31861667.176 -91903525.562 -36843306.764 42753755.696 20102253.994 -2512855.010 -128127023.720 -11240634.342 163906021.467 166310023.164 170287484.663 159136138.936 -4967554.214 197673935.795 208612646.570 
9013 -1.0000 0.0000 0.6667 -0.6667 1.0000 0.3333 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1266489679.519 614417377.376 302853468.363 55233915.293 322211069.691 57736958.044 397441530.543 122836558.666 230418276.499 181477130.216 -61749323.688 -74616570.294 -20951358.365 31861667.176 -91903525.562 -36843306.764 42753755.696 20102253.994 -2512855.010 -128127023.720 -11240634.342 163906021.467 166310023.164 170287484.663 159136138.936 -4967554.214 197673935.795 208612646.570 
9014 -1.0000 0.0000 0.6667 -0.6667 1.0000 0.6667 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1266489679.519 614417377.376 302853468.363 55233915.293 322211069.691 57736958.044 397441530.543 122836558.666 230418276.499 181477130.216 -61749323.688 -74616570.294 -20951358.365 31861667.176 -91903525.562 -36843306.764 42753755.696 20102253.994 -2512855.010 -128127023.720 -11240634.342 163906021.467 166310023.164 170287484.663 159136138.936 -4967554.214 197673935.795 208612646.570 
9015 -1.0000 0.0000 0.6667 -0.6667 1.0000 1.0000 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 1266489679.519 614417377.376 302853468.363 55233915.293 322211069.691 57736958.044 397441530.543 122836558.666 230418276.499 181477130.216 -61749323.688 -74616570.294 -20951358.365 31861667.176 -91903525.562 -36843306.764 42753755.696 20102253.994 -2512855.010 -128127023.720 -11240634.342 163906021.467 166310023.164 170287484.663 159136138.936 -4967554.214 197673935.795 208612646.570 
9016 -1.0000 0.0000 0.6667 -0.3333 -1.0000 -1.0000 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 2178833436.724 1772112414.914 531923789.051 399350425.118 706559805.863 386284870.966 991827189.952 715781369.475 951947193.833 882288633.017 238688946.581 196903493.023 143042535.367 314055091.673 242676515.655 319293361.040 363824495.651 351559310.577 439888486.334 221515081.406 193629807.195 1074545548.489 715749156.140 685548617.224 413306640.984 257320728.977 520394389.921 468816404.928 
9017 -1.0000 0.0000 0.6667 -0.3333 -1.0000 -0.6667 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 2178833436.724 1772112414.914 531923789.051 399350425.118 706559805.863 386284870.966 991827189.952 715781369.475 951947193.833 882288633.017 238688946.581 196903493.023 143042535.367 314055091.673 242676515.655 319293361.040 363824495.651 351559310.577 439888486.334 221515081.406 193629807.195 1074545548.489 715749156.140 685548617.224 413306640.984 257320728.977 520394389.921 468816404.928 
9018 -1.0000 0.0000 0.6667 -0.3333 -1.0000 -0.3333 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 2178833436.724 1772112414.914 531923789.051 399350425.118 706559805.863 386284870.966 991827189.952 715781369.475 951947193.833 882288633.017 238688946.581 196903493.023 143042535.367 314055091.673 242676515.655 319293361.040 363824495.651 351559310.577 439888486.334 221515081.406 193629807.195 1074545548.489 715749156.140 685548617.224 413306640.984 257320728.977 520394389.921 468816404.928 
9019 -1.0000 0.0000 0.6667 -0.3333 -1.0000 0.0000 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 2178833436.724 1772112414.914 531923789.051 399350425.118 706559805.863 386284870.966 991827189.952 715781369.475 951947193.833 882288633.017 238688946.581 196903493.023 143042535.367 314055091.673 242676515.655 319293361.040 363824495.651 351559310.577 439888486.334 221515081.406 193629807.195 1074545548.489 715749156.140 685548617.224 413306640.984 257320728.977 520394389.921 468816404.928 
9020 -1.0000 0.0000 0.6667 -0.3333 -1.0000 0.3333 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 2178833436.724 1772112414.914 531923789.051 399350425.118 706559805.863 386284870.966 991827189.952 715781369.475 951947193.833 882288633.017 238688946.581 196903493.023 143042535.367 314055091.673 242676515.655 319293361.040 363824495.651 351559310.577 439888486.334 221515081.406 193629807.195 1074545548.489 715749156.140 685548617.224 413306640.984 257320728.977 520394389.921 468816404.928 
9021 -1.0000 0.0000 0.6667 -0.3333 -1.0000 0.6667 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 2178833436.724 1772112414.914 531923789.051 399350425.118 706559805.863 386284870.966 991827189.952 715781369.475 951947193.833 882288633.017 238688946.581 196903493.023 143042535.367 314055091.673 242676515.655 319293361.040 363824495.651 351559310.577 439888486.334 221515081.406 193629807.195 1074545548.489 715749156.140 685548617.224 413306640.984 257320728.977 520394389.921 468816404.928 
9022 -1.0000 0.0000 0.6667 -0.3333 -1.0000 1.0000 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 2178833436.724 1772112414.914 531923789.051 399350425.118 706559805.863 386284870.966 991827189.952 715781369.475 951947193.833 882288633.017 238688946.581 196903493.023 143042535.367 314055091.673 242676515.655 319293361.040 363824495.651 351559310.577 439888486.334 221515081.406 193629807.195 1074545548.489 715749156.140 685548617.224 413306640.984 257320728.977 520394389.921 468816404.928 
9023 -1.0000 0.0000 0.6667 -0.3333 -0.6667 -1.0000 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 2370874577.807 1996930916.364 603164522.540 488689007.248 748196475.481 698789899.805 1064947654.325 970246269.215 1113389235.005 1066853114.002 274303738.513 302421228.991 264036438.086 415688361.103 346517999.922 322042209.082 494307155.579 426941556.649 458058075.174 173264627.237 276239694.520 1165901439.648 1048805621.872 733200297.595 449913957.484 294256753.677 626522362.890 512733011.001 
9024 -1.0000 0.0000 0.6667 -0.3333 -0.6667 -0.6667 1371154648.229 1281367027.534 392512079.784 99249502.194 536150778.234 142537796.529 626295086.828 204281008.070 249448557.364 896401996.055 2370874577.807 1996930916.364 603164522.540 488689007.248 748196475.481 698789899.805 1064947654.325 970246269.215 1113389235.005 1066853114.002 274303738.513 302421228.991 264036438.086 415688361.103 346517999.922 322042209.082 494307155.579 426941556.649 458058075.174 173264627.237 276239694.520 1165901439.648 1048805621.872 733200297.595 449913957.484 294256753.677 626522362.890 512733011.001 
