- - - - - - - experiments/1_class/10_in_clusters.argos experiments/1_class/10_in_lines.argos experiments/1_class/3_in_clusters.argos experiments/1_class/3_in_lines.argos experiments/1_class/4_in_clusters.argos experiments/1_class/4_in_lines.argos experiments/1_class/5_in_clusters.argos experiments/1_class/5_in_lines.argos experiments/2_class/10_in_clusters.argos experiments/2_class/10_in_lines.argos experiments/2_class/3_in_clusters.argos experiments/2_class/3_in_lines.argos experiments/2_class/4_in_clusters.argos experiments/2_class/4_in_lines.argos experiments/2_class/5_in_clusters.argos experiments/2_class/5_in_lines.argos experiments/4_class/10_in_clusters.argos experiments/4_class/10_in_lines.argos experiments/4_class/12_uniform_0.05_density.argos experiments/4_class/12_uniform_0.10_density.argos experiments/4_class/12_uniform_0.20_density.argos experiments/4_class/16_uniform_0.05_density.argos experiments/4_class/16_uniform_0.10_density.argos experiments/4_class/16_uniform_0.20_density.argos experiments/4_class/20_uniform_0.05_density.argos experiments/4_class/20_uniform_0.10_density.argos experiments/4_class/20_uniform_0.20_density.argos experiments/4_class/3_in_clusters.argos experiments/4_class/3_in_lines.argos experiments/4_class/40_uniform_0.05_density.argos experiments/4_class/40_uniform_0.10_density.argos experiments/4_class/40_uniform_0.20_density.argos experiments/4_class/4_in_clusters.argos experiments/4_class/4_in_lines.argos experiments/4_class/5_in_clusters.argos experiments/4_class/5_in_lines.argos 
3818 -1.0000 -0.6667 0.3333 -1.0000 1.0000 0.0000 -691.000 -631.800 -1209.835 -1226.000 -915.625 -939.750 -750.600 -774.200 -691.000 -631.800 -1209.835 -1226.000 -915.625 -939.750 -750.600 -774.200 -691.000 -631.800 -1247.835 -1271.165 -1231.335 -911.375 -935.375 -979.875 -772.300 -791.000 -812.900 -1209.835 -1226.000 -602.550 -690.500 -702.450 -915.625 -939.750 -750.600 -774.200 
3819 -1.0000 -0.6667 0.3333 -1.0000 1.0000 0.3333 -568.100 -561.650 -1262.835 -1238.500 -972.625 -983.500 -831.800 -783.300 -568.100 -561.650 -1262.835 -1238.500 -972.625 -983.500 -831.800 -783.300 -568.100 -561.650 -1236.665 -1233.665 -1245.165 -943.750 -982.750 -970.000 -834.900 -829.700 -863.400 -1262.835 -1238.500 -560.700 -641.700 -687.100 -972.625 -983.500 -831.800 -783.300 
3820 -1.0000 -0.6667 0.3333 -1.0000 1.0000 0.6667 -415.800 -386.500 -1200.000 -1200.000 -900.000 -900.000 -728.000 -756.100 -415.800 -386.500 -1200.000 -1200.000 -900.000 -900.000 -728.000 -756.100 -415.800 -386.500 -1200.000 -1215.665 -1225.000 -903.125 -919.625 -982.125 -750.900 -752.800 -917.200 -1200.000 -1200.000 -497.750 -471.950 -520.300 -900.000 -900.000 -728.000 -756.100 
3821 -1.0000 -0.6667 0.3333 -1.0000 1.0000 1.0000 -466.550 -521.800 -1200.000 -1481.335 -934.625 -900.000 -733.000 -741.700 -466.550 -521.800 -1200.000 -1481.335 -934.625 -900.000 -733.000 -741.700 -466.550 -521.800 -1274.500 -1215.000 -1280.665 -955.250 -1071.625 -1385.125 -746.300 -828.100 -879.000 -1200.000 -1481.335 -498.500 -557.200 -605.600 -934.625 -900.000 -733.000 -741.700 
3822 -1.0000 -0.6667 0.3333 -0.6667 -1.0000 -1.0000 -641.950 -609.650 -1273.835 -1207.000 -1100.375 -950.750 -942.000 -907.300 -641.950 -609.650 -1273.835 -1207.000 -1100.375 -950.750 -942.000 -907.300 -641.950 -609.650 -1408.000 -1285.165 -1262.165 -975.375 -1033.500 -958.250 -810.800 -893.500 -1002.600 -1273.835 -1207.000 -691.000 -562.350 -698.350 -1100.375 -950.750 -942.000 -907.300 
3823 -1.0000 -0.6667 0.3333 -0.6667 -1.0000 -0.6667 -433.750 -419.350 -1200.000 -1200.000 -900.000 -922.500 -734.500 -741.900 -433.750 -419.350 -1200.000 -1200.000 -900.000 -922.500 -734.500 -741.900 -433.750 -419.350 -1202.165 -1236.500 -1252.000 -910.000 -929.875 -922.875 -739.700 -729.400 -792.700 -1200.000 -1200.000 -454.850 -470.200 -468.750 -900.000 -922.500 -734.500 -741.900 
3824 -1.0000 -0.6667 0.3333 -0.6667 -1.0000 -0.3333 -430.350 -424.600 -1200.000 -1221.165 -900.000 -925.000 -727.300 -759.100 -430.350 -424.600 -1200.000 -1221.165 -900.000 -925.000 -727.300 -759.100 -430.350 -424.600 -1229.835 -1322.835 -1275.835 -923.500 -930.625 -976.250 -759.600 -780.900 -795.300 -1200.000 -1221.165 -420.500 -425.600 -461.100 -900.000 -925.000 -727.300 -759.100 
3825 -1.0000 -0.6667 0.3333 -0.6667 -1.0000 0.0000 -488.000 -500.800 -1258.500 -1367.665 -940.375 -977.375 -878.700 -910.200 -488.000 -500.800 -1258.500 -1367.665 -940.375 -977.375 -878.700 -910.200 -488.000 -500.800 -1321.000 -1395.335 -1372.500 -969.875 -1034.625 -1138.625 -860.700 -855.100 -851.800 -1258.500 -1367.665 -434.450 -541.850 -506.150 -940.375 -977.375 -878.700 -910.200 
3826 -1.0000 -0.6667 0.3333 -0.6667 -1.0000 0.3333 -553.050 -562.950 -1433.335 -1485.500 -1115.750 -1072.875 -972.100 -1018.000 -553.050 -562.950 -1433.335 -1485.500 -1115.750 -1072.875 -972.100 -1018.000 -553.050 -562.950 -1462.665 -1443.000 -1484.335 -1173.875 -1183.125 -1181.875 -923.200 -1007.700 -1021.200 -1433.335 -1485.500 -542.550 -588.950 -628.450 -1115.750 -1072.875 -972.100 -1018.000 
3827 -1.0000 -0.6667 0.3333 -0.6667 -1.0000 0.6667 -630.950 -583.050 -1469.165 -1437.665 -1132.625 -1080.625 -1065.000 -1083.000 -630.950 -583.050 -1469.165 -1437.665 -1132.625 -1080.625 -1065.000 -1083.000 -630.950 -583.050 -1568.665 -1748.665 -1428.500 -1286.875 -1230.500 -1272.375 -990.100 -1042.100 -1025.500 -1469.165 -1437.665 -586.200 -641.800 -640.000 -1132.625 -1080.625 -1065.000 -1083.000 
3828 -1.0000 -0.6667 0.3333 -0.6667 -1.0000 1.0000 -608.200 -605.050 -1556.000 -1451.000 -1186.125 -1172.000 -1021.300 -1085.500 -608.200 -605.050 -1556.000 -1451.000 -1186.125 -1172.000 -1021.300 -1085.500 -608.200 -605.050 -1622.835 -1563.335 -1671.165 -1231.625 -1177.125 -1280.875 -1009.700 -1092.900 -1096.700 -1556.000 -1451.000 -605.200 -641.400 -665.400 -1186.125 -1172.000 -1021.300 -1085.500 
3829 -1.0000 -0.6667 0.3333 -0.6667 -0.6667 -1.0000 -613.600 -624.100 -1225.335 -1270.665 -1042.375 -1035.750 -798.500 -997.000 -613.600 -624.100 -1225.335 -1270.665 -1042.375 -1035.750 -798.500 -997.000 -613.600 -624.100 -1277.500 -1238.500 -1336.165 -947.750 -1066.125 -981.250 -837.400 -853.800 -808.900 -1225.335 -1270.665 -574.450 -677.650 -660.950 -1042.375 -1035.750 -798.500 -997.000 
3830 -1.0000 -0.6667 0.3333 -0.6667 -0.6667 -0.6667 -730.250 -665.300 -1221.165 -1220.335 -909.625 -1128.000 -813.900 -933.100 -730.250 -665.300 -1221.165 -1220.335 -909.625 -1128.000 -813.900 -933.100 -730.250 -665.300 -1288.500 -1263.500 -1242.000 -1004.625 -1064.125 -988.625 -858.900 -825.600 -852.500 -1221.165 -1220.335 -727.800 -656.500 -584.050 -909.625 -1128.000 -813.900 -933.100 
3831 -1.0000 -0.6667 0.3333 -0.6667 -0.6667 -0.3333 -445.550 -441.900 -1200.000 -1237.835 -900.000 -937.375 -749.800 -740.200 -445.550 -441.900 -1200.000 -1237.835 -900.000 -937.375 -749.800 -740.200 -445.550 -441.900 -1205.835 -1223.835 -1239.665 -931.750 -937.625 -937.250 -752.700 -751.300 -780.700 -1200.000 -1237.835 -428.200 -453.600 -444.600 -900.000 -937.375 -749.800 -740.200 
3832 -1.0000 -0.6667 0.3333 -0.6667 -0.6667 0.0000 -498.000 -489.600 -1249.165 -1292.500 -907.875 -946.250 -840.500 -766.000 -498.000 -489.600 -1249.165 -1292.500 -907.875 -946.250 -840.500 -766.000 -498.000 -489.600 -1306.500 -1436.665 -1387.835 -1020.250 -990.875 -1131.625 -841.600 -888.200 -826.600 -1249.165 -1292.500 -392.200 -487.450 -572.750 -907.875 -946.250 -840.500 -766.000 
3833 -1.0000 -0.6667 0.3333 -0.6667 -0.6667 0.3333 -557.300 -562.100 -1471.335 -1419.665 -1097.250 -1061.000 -1007.900 -963.000 -557.300 -562.100 -1471.335 -1419.665 -1097.250 -1061.000 -1007.900 -963.000 -557.300 -562.100 -1488.500 -1990.835 -1384.335 -1103.750 -1118.000 -1240.875 -899.300 -1007.600 -1025.800 -1471.335 -1419.665 -517.300 -635.900 -629.550 -1097.250 -1061.000 -1007.900 -963.000 
3834 -1.0000 -0.6667 0.3333 -0.6667 -0.6667 0.6667 -636.000 -624.450 -1402.500 -1498.835 -1124.625 -1108.375 -1015.500 -951.800 -636.000 -624.450 -1402.500 -1498.835 -1124.625 -1108.375 -1015.500 -951.800 -636.000 -624.450 -1396.000 -1484.665 -1537.500 -1213.125 -1155.000 -1306.375 -1012.600 -1003.700 -997.600 -1402.500 -1498.835 -591.800 -648.400 -654.700 -1124.625 -1108.375 -1015.500 -951.800 
3835 -1.0000 -0.6667 0.3333 -0.6667 -0.6667 1.0000 -651.100 -630.850 -1469.335 -1502.165 -1149.500 -1135.875 -954.200 -1064.800 -651.100 -630.850 -1469.335 -1502.165 -1149.500 -1135.875 -954.200 -1064.800 -651.100 -630.850 -1526.500 -1485.000 -1535.665 -1214.500 -1266.625 -1185.250 -1061.100 -1071.600 -1087.200 -1469.335 -1502.165 -550.200 -622.650 -638.650 -1149.500 -1135.875 -954.200 -1064.800 
3836 -1.0000 -0.6667 0.3333 -0.6667 -0.3333 -1.0000 -642.900 -727.050 -1291.835 -1399.665 -1029.875 -970.625 -839.900 -796.800 -642.900 -727.050 -1291.835 -1399.665 -1029.875 -970.625 -839.900 -796.800 -642.900 -727.050 -1214.665 -1315.835 -1256.335 -967.875 -995.125 -953.375 -798.300 -815.300 -849.300 -1291.835 -1399.665 -655.800 -667.100 -700.250 -1029.875 -970.625 -839.900 -796.800 
3837 -1.0000 -0.6667 0.3333 -0.6667 -0.3333 -0.6667 -584.550 -586.300 -1213.000 -1239.000 -937.875 -957.625 -758.100 -810.900 -584.550 -586.300 -1213.000 -1239.000 -937.875 -957.625 -758.100 -810.900 -584.550 -586.300 -1323.335 -1245.165 -1253.835 -953.000 -1074.000 -947.750 -848.700 -799.200 -813.600 -1213.000 -1239.000 -715.600 -704.800 -746.750 -937.875 -957.625 -758.100 -810.900 
3838 -1.0000 -0.6667 0.3333 -0.6667 -0.3333 -0.3333 -649.800 -593.250 -1217.335 -1200.000 -961.000 -976.000 -818.600 -926.400 -649.800 -593.250 -1217.335 -1200.000 -961.000 -976.000 -818.600 -926.400 -649.800 -593.250 -1219.165 -1301.665 -1243.165 -946.500 -948.375 -931.500 -841.000 -794.100 -792.800 -1217.335 -1200.000 -645.550 -755.100 -619.550 -961.000 -976.000 -818.600 -926.400 
3839 -1.0000 -0.6667 0.3333 -0.6667 -0.3333 0.0000 -457.650 -412.350 -1200.000 -1256.335 -906.625 -924.500 -760.100 -775.200 -457.650 -412.350 -1200.000 -1256.335 -906.625 -924.500 -760.100 -775.200 -457.650 -412.350 -1248.165 -1349.835 -1310.335 -942.250 -1022.500 -1051.750 -804.700 -875.000 -852.500 -1200.000 -1256.335 -435.650 -514.400 -569.950 -906.625 -924.500 -760.100 -775.200 
3840 -1.0000 -0.6667 0.3333 -0.6667 -0.3333 0.3333 -554.700 -561.250 -1394.165 -1463.165 -1074.625 -1126.000 -992.700 -988.400 -554.700 -561.250 -1394.165 -1463.165 -1074.625 -1126.000 -992.700 -988.400 -554.700 -561.250 -1332.165 -1430.835 -1484.335 -1173.625 -1123.500 -1142.375 -932.300 -977.800 -999.200 -1394.165 -1463.165 -556.750 -621.550 -624.400 -1074.625 -1126.000 -992.700 -988.400 
3841 -1.0000 -0.6667 0.3333 -0.6667 -0.3333 0.6667 -599.150 -630.450 -1471.665 -1536.835 -1089.000 -1192.500 -994.900 -1092.300 -599.150 -630.450 -1471.665 -1536.835 -1089.000 -1192.500 -994.900 -1092.300 -599.150 -630.450 -1500.835 -1523.665 -1504.335 -1200.125 -1149.000 -1244.000 -1031.400 -1046.500 -1039.600 -1471.665 -1536.835 -590.350 -637.450 -647.700 -1089.000 -1192.500 -994.900 -1092.300 
3842 -1.0000 -0.6667 0.3333 -0.6667 -0.3333 1.0000 -621.300 -646.200 -1557.000 -1571.500 -1205.250 -1171.000 -1080.600 -1008.600 -621.300 -646.200 -1557.000 -1571.500 -1205.250 -1171.000 -1080.600 -1008.600 -621.300 -646.200 -1498.165 -1668.335 -1549.335 -1229.000 -1343.875 -1289.250 -1026.500 -1085.600 -1040.500 -1557.000 -1571.500 -615.650 -657.800 -636.100 -1205.250 -1171.000 -1080.600 -1008.600 
3843 -1.0000 -0.6667 0.3333 -0.6667 0.0000 -1.0000 -743.800 -723.400 -1212.165 -1210.335 -974.375 -936.500 -799.600 -802.200 -743.800 -723.400 -1212.165 -1210.335 -974.375 -936.500 -799.600 -802.200 -743.800 -723.400 -1290.835 -1249.500 -1265.335 -914.750 -989.250 -979.375 -792.400 -801.500 -815.500 -1212.165 -1210.335 -680.300 -858.600 -763.900 -974.375 -936.500 -799.600 -802.200 
3844 -1.0000 -0.6667 0.3333 -0.6667 0.0000 -0.6667 -747.000 -680.550 -1317.500 -1230.835 -948.500 -941.125 -769.300 -810.600 -747.000 -680.550 -1317.500 -1230.835 -948.500 -941.125 -769.300 -810.600 -747.000 -680.550 -1269.665 -1322.000 -1304.500 -933.000 -978.500 -963.125 -757.000 -804.100 -819.200 -1317.500 -1230.835 -706.300 -711.650 -767.100 -948.500 -941.125 -769.300 -810.600 
3845 -1.0000 -0.6667 0.3333 -0.6667 0.0000 -0.3333 -651.300 -609.450 -1221.165 -1204.665 -959.375 -939.250 -766.700 -772.800 -651.300 -609.450 -1221.165 -1204.665 -959.375 -939.250 -766.700 -772.800 -651.300 -609.450 -1220.335 -1224.665 -1269.165 -999.500 -971.500 -962.750 -782.200 -814.700 -802.200 -1221.165 -1204.665 -558.200 -709.400 -735.150 -959.375 -939.250 -766.700 -772.800 
3846 -1.0000 -0.6667 0.3333 -0.6667 0.0000 0.0000 -629.450 -360.000 -1200.000 -1200.000 -900.000 -900.000 -725.500 -720.000 -629.450 -360.000 -1200.000 -1200.000 -900.000 -900.000 -725.500 -720.000 -629.450 -360.000 -1235.165 -1229.835 -1532.665 -900.000 -1130.500 -1349.000 -727.900 -921.500 -1309.200 -1200.000 -1200.000 -451.100 -708.100 -719.850 -900.000 -900.000 -725.500 -720.000 
3847 -1.0000 -0.6667 0.3333 -0.6667 0.0000 0.3333 -597.750 -568.100 -1420.835 -1428.000 -1065.625 -1112.125 -958.700 -1006.200 -597.750 -568.100 -1420.835 -1428.000 -1065.625 -1112.125 -958.700 -1006.200 -597.750 -568.100 -1477.835 -1415.335 -1430.000 -1057.125 -1066.125 -1152.000 -1026.000 -1024.300 -980.000 -1420.835 -1428.000 -542.700 -600.700 -614.300 -1065.625 -1112.125 -958.700 -1006.200 
3848 -1.0000 -0.6667 0.3333 -0.6667 0.0000 0.6667 -611.250 -631.050 -1453.835 -1504.835 -1130.500 -1179.000 -997.400 -1103.300 -611.250 -631.050 -1453.835 -1504.835 -1130.500 -1179.000 -997.400 -1103.300 -611.250 -631.050 -1487.335 -1472.835 -1561.165 -1178.000 -1218.625 -1191.750 -967.700 -1020.000 -1041.100 -1453.835 -1504.835 -596.200 -611.700 -645.300 -1130.500 -1179.000 -997.400 -1103.300 
3849 -1.0000 -0.6667 0.3333 -0.6667 0.0000 1.0000 -649.100 -630.450 -1499.835 -1610.165 -1194.500 -1167.375 -1034.500 -1047.400 -649.100 -630.450 -1499.835 -1610.165 -1194.500 -1167.375 -1034.500 -1047.400 -649.100 -630.450 -1553.165 -1584.665 -1490.665 -1253.750 -1250.500 -1282.750 -996.200 -1101.100 -1080.300 -1499.835 -1610.165 -593.800 -676.100 -641.000 -1194.500 -1167.375 -1034.500 -1047.400 
3850 -1.0000 -0.6667 0.3333 -0.6667 0.3333 -1.0000 -751.450 -768.000 -1218.335 -1234.835 -911.750 -984.500 -738.400 -791.200 -751.450 -768.000 -1218.335 -1234.835 -911.750 -984.500 -738.400 -791.200 -751.450 -768.000 -1270.665 -1265.665 -1330.835 -968.000 -985.625 -980.000 -792.800 -852.100 -816.600 -1218.335 -1234.835 -745.650 -736.100 -806.200 -911.750 -984.500 -738.400 -791.200 
3851 -1.0000 -0.6667 0.3333 -0.6667 0.3333 -0.6667 -661.350 -649.300 -1279.000 -1232.500 -921.750 -1031.000 -732.000 -815.800 -661.350 -649.300 -1279.000 -1232.500 -921.750 -1031.000 -732.000 -815.800 -661.350 -649.300 -1283.665 -1238.165 -1345.665 -919.000 -957.375 -972.875 -777.100 -852.300 -845.700 -1279.000 -1232.500 -588.900 -720.550 -682.800 -921.750 -1031.000 -732.000 -815.800 
3852 -1.0000 -0.6667 0.3333 -0.6667 0.3333 -0.3333 -687.150 -618.650 -1227.500 -1220.835 -913.750 -975.750 -737.300 -772.400 -687.150 -618.650 -1227.500 -1220.835 -913.750 -975.750 -737.300 -772.400 -687.150 -618.650 -1245.500 -1272.500 -1446.335 -906.375 -1016.625 -989.000 -805.900 -794.200 -883.200 -1227.500 -1220.835 -602.400 -687.250 -689.700 -913.750 -975.750 -737.300 -772.400 
3853 -1.0000 -0.6667 0.3333 -0.6667 0.3333 0.0000 -568.950 -604.300 -1237.335 -1212.165 -915.500 -964.375 -745.900 -762.300 -568.950 -604.300 -1237.335 -1212.165 -915.500 -964.375 -745.900 -762.300 -568.950 -604.300 -1237.665 -1241.500 -1267.000 -935.375 -956.250 -1014.500 -843.200 -822.900 -877.600 -1237.335 -1212.165 -669.550 -647.900 -690.400 -915.500 -964.375 -745.900 -762.300 
3854 -1.0000 -0.6667 0.3333 -0.6667 0.3333 0.3333 -500.450 -555.200 -1253.335 -1224.665 -902.125 -912.750 -800.200 -739.500 -500.450 -555.200 -1253.335 -1224.665 -902.125 -912.750 -800.200 -739.500 -500.450 -555.200 -1582.500 -1305.835 -1302.500 -1132.125 -943.125 -1208.750 -801.700 -780.200 -905.900 -1253.335 -1224.665 -565.500 -520.000 -497.650 -902.125 -912.750 -800.200 -739.500 
3855 -1.0000 -0.6667 0.3333 -0.6667 0.3333 0.6667 -656.250 -583.050 -1488.835 -1407.165 -1118.500 -1165.000 -1021.000 -1055.500 -656.250 -583.050 -1488.835 -1407.165 -1118.500 -1165.000 -1021.000 -1055.500 -656.250 -583.050 -1432.500 -1487.165 -1502.665 -1229.375 -1227.000 -1232.375 -976.200 -995.200 -1051.000 -1488.835 -1407.165 -605.950 -639.650 -679.150 -1118.500 -1165.000 -1021.000 -1055.500 
3856 -1.0000 -0.6667 0.3333 -0.6667 0.3333 1.0000 -634.700 -627.550 -1507.835 -1532.500 -1220.625 -1175.500 -1058.800 -1066.700 -634.700 -627.550 -1507.835 -1532.500 -1220.625 -1175.500 -1058.800 -1066.700 -634.700 -627.550 -1506.000 -1576.165 -1563.165 -1212.250 -1225.750 -1244.625 -1078.200 -1115.500 -1066.400 -1507.835 -1532.500 -619.900 -651.150 -658.700 -1220.625 -1175.500 -1058.800 -1066.700 
3857 -1.0000 -0.6667 0.3333 -0.6667 0.6667 -1.0000 -721.900 -677.400 -1212.335 -1264.665 -962.000 -913.375 -757.700 -815.800 -721.900 -677.400 -1212.335 -1264.665 -962.000 -913.375 -757.700 -815.800 -721.900 -677.400 -1208.835 -1245.335 -1251.335 -930.500 -980.625 -954.125 -806.700 -834.000 -906.500 -1212.335 -1264.665 -629.700 -785.450 -706.350 -962.000 -913.375 -757.700 -815.800 
3858 -1.0000 -0.6667 0.3333 -0.6667 0.6667 -0.6667 -741.300 -788.800 -1209.000 -1258.335 -943.375 -927.875 -797.400 -781.800 -741.300 -788.800 -1209.000 -1258.335 -943.375 -927.875 -797.400 -781.800 -741.300 -788.800 -1377.835 -1236.500 -1260.165 -937.625 -959.375 -949.000 -865.800 -916.100 -849.400 -1209.000 -1258.335 -753.000 -758.500 -775.300 -943.375 -927.875 -797.400 -781.800 
3859 -1.0000 -0.6667 0.3333 -0.6667 0.6667 -0.3333 -720.100 -628.500 -1252.335 -1241.000 -933.125 -927.250 -760.800 -787.300 -720.100 -628.500 -1252.335 -1241.000 -933.125 -927.250 -760.800 -787.300 -720.100 -628.500 -1268.835 -1294.165 -1248.000 -938.875 -965.500 -1001.875 -780.700 -873.000 -925.400 -1252.335 -1241.000 -677.950 -737.500 -709.550 -933.125 -927.250 -760.800 -787.300 
3860 -1.0000 -0.6667 0.3333 -0.6667 0.6667 0.0000 -647.750 -563.350 -1339.335 -1203.335 -901.625 -975.125 -759.700 -845.100 -647.750 -563.350 -1339.335 -1203.335 -901.625 -975.125 -759.700 -845.100 -647.750 -563.350 -1238.665 -1318.835 -1257.335 -990.750 -988.875 -998.500 -836.200 -876.100 -836.400 -1339.335 -1203.335 -617.250 -643.250 -749.050 -901.625 -975.125 -759.700 -845.100 
3861 -1.0000 -0.6667 0.3333 -0.6667 0.6667 0.3333 -542.150 -581.350 -1200.000 -1230.835 -932.875 -964.875 -737.800 -803.400 -542.150 -581.350 -1200.000 -1230.835 -932.875 -964.875 -737.800 -803.400 -542.150 -581.350 -1227.335 -1224.500 -1258.665 -938.875 -969.750 -969.875 -837.100 -855.800 -889.600 -1200.000 -1230.835 -528.200 -533.350 -642.750 -932.875 -964.875 -737.800 -803.400 
3862 -1.0000 -0.6667 0.3333 -0.6667 0.6667 0.6667 -416.400 -562.650 -1200.000 -1211.165 -1063.500 -1400.125 -789.700 -731.700 -416.400 -562.650 -1200.000 -1211.165 -1063.500 -1400.125 -789.700 -731.700 -416.400 -562.650 -1253.335 -1211.500 -1430.335 -1017.750 -933.375 -956.750 -882.600 -970.300 -958.000 -1200.000 -1211.165 -435.400 -593.100 -490.450 -1063.500 -1400.125 -789.700 -731.700 
3863 -1.0000 -0.6667 0.3333 -0.6667 0.6667 1.0000 -736.250 -707.600 -1383.835 -1442.335 -1155.125 -1198.375 -897.800 -969.900 -736.250 -707.600 -1383.835 -1442.335 -1155.125 -1198.375 -897.800 -969.900 -736.250 -707.600 -1508.000 -1469.000 -1518.665 -1258.250 -1154.250 -1253.875 -1182.000 -1041.600 -1092.100 -1383.835 -1442.335 -689.000 -716.350 -713.350 -1155.125 -1198.375 -897.800 -969.900 
3864 -1.0000 -0.6667 0.3333 -0.6667 1.0000 -1.0000 -683.600 -735.150 -1210.500 -1249.335 -915.750 -931.500 -845.900 -817.800 -683.600 -735.150 -1210.500 -1249.335 -915.750 -931.500 -845.900 -817.800 -683.600 -735.150 -1259.835 -1212.500 -1277.500 -945.500 -987.375 -1032.125 -844.200 -873.000 -893.400 -1210.500 -1249.335 -696.600 -737.850 -756.300 -915.750 -931.500 -845.900 -817.800 
3865 -1.0000 -0.6667 0.3333 -0.6667 1.0000 -0.6667 -691.650 -726.350 -1200.000 -1238.500 -911.000 -957.125 -755.700 -865.900 -691.650 -726.350 -1200.000 -1238.500 -911.000 -957.125 -755.700 -865.900 -691.650 -726.350 -1227.165 -1264.000 -1444.665 -941.000 -958.375 -965.000 -833.200 -785.400 -864.800 -1200.000 -1238.500 -717.650 -675.050 -722.150 -911.000 -957.125 -755.700 -865.900 
3866 -1.0000 -0.6667 0.3333 -0.6667 1.0000 -0.3333 -648.450 -613.700 -1241.500 -1252.335 -907.750 -927.750 -801.800 -745.000 -648.450 -613.700 -1241.500 -1252.335 -907.750 -927.750 -801.800 -745.000 -648.450 -613.700 -1237.165 -1256.335 -1281.165 -969.000 -939.500 -1001.500 -818.100 -818.500 -818.900 -1241.500 -1252.335 -662.950 -727.050 -718.250 -907.750 -927.750 -801.800 -745.000 
3867 -1.0000 -0.6667 0.3333 -0.6667 1.0000 0.0000 -638.550 -642.500 -1210.165 -1240.665 -911.375 -932.125 -760.700 -789.200 -638.550 -642.500 -1210.165 -1240.665 -911.375 -932.125 -760.700 -789.200 -638.550 -642.500 -1220.000 -1221.665 -1242.665 -988.875 -949.625 -970.500 -891.000 -857.400 -850.000 -1210.165 -1240.665 -623.600 -598.800 -745.550 -911.375 -932.125 -760.700 -789.200 
3868 -1.0000 -0.6667 0.3333 -0.6667 1.0000 0.3333 -550.450 -607.700 -1206.500 -1200.000 -908.625 -924.750 -758.600 -806.900 -550.450 -607.700 -1206.500 -1200.000 -908.625 -924.750 -758.600 -806.900 -550.450 -607.700 -1289.500 -1264.335 -1290.665 -919.750 -997.125 -967.125 -783.200 -853.100 -822.500 -1206.500 -1200.000 -619.900 -636.100 -687.750 -908.625 -924.750 -758.600 -806.900 
3869 -1.0000 -0.6667 0.3333 -0.6667 1.0000 0.6667 -457.400 -382.850 -1200.000 -1202.000 -900.000 -939.875 -902.400 -915.400 -457.400 -382.850 -1200.000 -1202.000 -900.000 -939.875 -902.400 -915.400 -457.400 -382.850 -1216.835 -1216.335 -1256.665 -939.250 -921.125 -1257.625 -749.700 -754.900 -809.000 -1200.000 -1202.000 -443.400 -406.250 -548.650 -900.000 -939.875 -902.400 -915.400 
3870 -1.0000 -0.6667 0.3333 -0.6667 1.0000 1.0000 -460.800 -660.600 -1206.500 -1482.165 -948.375 -900.875 -723.800 -725.200 -460.800 -660.600 -1206.500 -1482.165 -948.375 -900.875 -723.800 -725.200 -460.800 -660.600 -1250.665 -1223.000 -1274.000 -1148.250 -1036.500 -1364.625 -751.200 -727.400 -839.100 -1206.500 -1482.165 -434.700 -579.450 -576.500 -948.375 -900.875 -723.800 -725.200 
3871 -1.0000 -0.6667 0.3333 -0.3333 -1.0000 -1.0000 -674.750 -642.900 -1207.835 -1253.165 -1019.625 -1021.750 -1041.600 -942.100 -674.750 -642.900 -1207.835 -1253.165 -1019.625 -1021.750 -1041.600 -942.100 -674.750 -642.900 -1447.665 -1260.835 -1301.835 -919.250 -939.500 -948.750 -1011.700 -931.700 -882.600 -1207.835 -1253.165 -658.150 -546.850 -744.100 -1019.625 -1021.750 -1041.600 -942.100 
3872 -1.0000 -0.6667 0.3333 -0.3333 -1.0000 -0.6667 -451.900 -471.750 -1200.000 -1200.000 -900.000 -1100.000 -751.800 -733.300 -451.900 -471.750 -1200.000 -1200.000 -900.000 -1100.000 -751.800 -733.300 -451.900 -471.750 -1206.835 -1227.000 -1234.335 -939.000 -928.500 -970.000 -785.700 -762.800 -766.700 -1200.000 -1200.000 -470.000 -437.800 -459.950 -900.000 -1100.000 -751.800 -733.300 
3873 -1.0000 -0.6667 0.3333 -0.3333 -1.0000 -0.3333 -468.500 -438.550 -1214.500 -1200.000 -900.000 -908.875 -745.100 -778.100 -468.500 -438.550 -1214.500 -1200.000 -900.000 -908.875 -745.100 -778.100 -468.500 -438.550 -1278.665 -1311.000 -1310.000 -941.250 -951.375 -986.125 -770.000 -826.300 -812.900 -1214.500 -1200.000 -428.350 -480.450 -481.700 -900.000 -908.875 -745.100 -778.100 
3874 -1.0000 -0.6667 0.3333 -0.3333 -1.0000 0.0000 -528.600 -546.650 -1317.165 -1544.335 -1060.625 -1060.250 -955.600 -901.000 -528.600 -546.650 -1317.165 -1544.335 -1060.625 -1060.250 -955.600 -901.000 -528.600 -546.650 -1355.835 -1410.335 -1513.000 -1028.125 -1108.625 -1247.000 -966.900 -998.800 -948.800 -1317.165 -1544.335 -497.950 -578.600 -619.450 -1060.625 -1060.250 -955.600 -901.000 
