- - - - - - - experiments/1_class/10_in_clusters.argos experiments/1_class/10_in_lines.argos experiments/1_class/3_in_clusters.argos experiments/1_class/3_in_lines.argos experiments/1_class/4_in_clusters.argos experiments/1_class/4_in_lines.argos experiments/1_class/5_in_clusters.argos experiments/1_class/5_in_lines.argos experiments/2_class/10_in_clusters.argos experiments/2_class/10_in_lines.argos experiments/2_class/3_in_clusters.argos experiments/2_class/3_in_lines.argos experiments/2_class/4_in_clusters.argos experiments/2_class/4_in_lines.argos experiments/2_class/5_in_clusters.argos experiments/2_class/5_in_lines.argos experiments/4_class/10_in_clusters.argos experiments/4_class/10_in_lines.argos experiments/4_class/12_uniform_0.05_density.argos experiments/4_class/12_uniform_0.10_density.argos experiments/4_class/12_uniform_0.20_density.argos experiments/4_class/16_uniform_0.05_density.argos experiments/4_class/16_uniform_0.10_density.argos experiments/4_class/16_uniform_0.20_density.argos experiments/4_class/20_uniform_0.05_density.argos experiments/4_class/20_uniform_0.10_density.argos experiments/4_class/20_uniform_0.20_density.argos experiments/4_class/3_in_clusters.argos experiments/4_class/3_in_lines.argos experiments/4_class/40_uniform_0.05_density.argos experiments/4_class/40_uniform_0.10_density.argos experiments/4_class/40_uniform_0.20_density.argos experiments/4_class/4_in_clusters.argos experiments/4_class/4_in_lines.argos experiments/4_class/5_in_clusters.argos experiments/4_class/5_in_lines.argos 
48430 -0.3333 1.0000 -0.6667 -0.6667 -0.3333 0.3333 -419.650 -384.500 -1200.000 -1200.000 -900.000 -908.625 -720.400 -720.900 -419.650 -384.500 -1200.000 -1200.000 -900.000 -908.625 -720.400 -720.900 -419.650 -384.500 -1200.000 -1200.665 -1207.335 -900.000 -907.000 -908.125 -720.000 -727.500 -733.500 -1200.000 -1200.000 -391.500 -377.550 -399.750 -900.000 -908.625 -720.400 -720.900 
48431 -0.3333 1.0000 -0.6667 -0.6667 -0.3333 0.6667 -418.150 -420.350 -1200.000 -1200.000 -900.000 -910.000 -720.200 -720.000 -418.150 -420.350 -1200.000 -1200.000 -900.000 -910.000 -720.200 -720.000 -418.150 -420.350 -1200.000 -1200.500 -1206.665 -900.000 -909.625 -906.125 -720.000 -755.400 -725.700 -1200.000 -1200.000 -372.450 -371.650 -458.250 -900.000 -910.000 -720.200 -720.000 
48432 -0.3333 1.0000 -0.6667 -0.6667 -0.3333 1.0000 -374.000 -386.300 -1200.000 -1200.000 -900.000 -911.500 -720.100 -720.000 -374.000 -386.300 -1200.000 -1200.000 -900.000 -911.500 -720.100 -720.000 -374.000 -386.300 -1200.000 -1200.500 -1204.500 -900.000 -904.625 -906.000 -720.000 -727.600 -725.800 -1200.000 -1200.000 -378.000 -403.400 -402.150 -900.000 -911.500 -720.100 -720.000 
48433 -0.3333 1.0000 -0.6667 -0.6667 0.0000 -1.0000 -511.600 -478.000 -1200.000 -1234.335 -900.000 -1448.375 -787.100 -730.700 -511.600 -478.000 -1200.000 -1234.335 -900.000 -1448.375 -787.100 -730.700 -511.600 -478.000 -1205.665 -1232.500 -1293.500 -914.000 -908.625 -996.000 -722.400 -899.000 -787.900 -1200.000 -1234.335 -542.650 -478.750 -452.450 -900.000 -1448.375 -787.100 -730.700 
48434 -0.3333 1.0000 -0.6667 -0.6667 0.0000 -0.6667 -456.400 -460.350 -1200.000 -1200.000 -981.625 -1190.250 -1008.500 -799.700 -456.400 -460.350 -1200.000 -1200.000 -981.625 -1190.250 -1008.500 -799.700 -456.400 -460.350 -1201.665 -1266.000 -1230.835 -908.250 -912.625 -915.250 -754.000 -797.800 -914.100 -1200.000 -1200.000 -522.400 -440.750 -457.400 -981.625 -1190.250 -1008.500 -799.700 
48435 -0.3333 1.0000 -0.6667 -0.6667 0.0000 -0.3333 -482.150 -440.400 -1200.000 -1200.000 -900.000 -1164.375 -925.300 -761.800 -482.150 -440.400 -1200.000 -1200.000 -900.000 -1164.375 -925.300 -761.800 -482.150 -440.400 -1425.665 -1488.835 -1218.000 -908.875 -932.125 -911.750 -799.300 -797.700 -942.100 -1200.000 -1200.000 -496.550 -479.700 -562.250 -900.000 -1164.375 -925.300 -761.800 
48436 -0.3333 1.0000 -0.6667 -0.6667 0.0000 0.0000 -453.600 -360.000 -1200.000 -1200.000 -900.000 -1123.000 -722.100 -720.000 -453.600 -360.000 -1200.000 -1200.000 -900.000 -1123.000 -722.100 -720.000 -453.600 -360.000 -1200.000 -1200.665 -1214.500 -900.000 -1128.125 -903.000 -723.800 -723.100 -1268.100 -1200.000 -1200.000 -527.800 -535.900 -540.800 -900.000 -1123.000 -722.100 -720.000 
48437 -0.3333 1.0000 -0.6667 -0.6667 0.0000 0.3333 -378.600 -377.850 -1200.000 -1200.000 -900.000 -910.000 -720.200 -720.000 -378.600 -377.850 -1200.000 -1200.000 -900.000 -910.000 -720.200 -720.000 -378.600 -377.850 -1200.000 -1200.500 -1208.835 -900.000 -905.625 -906.375 -720.000 -726.900 -730.100 -1200.000 -1200.000 -389.100 -376.000 -374.350 -900.000 -910.000 -720.200 -720.000 
48438 -0.3333 1.0000 -0.6667 -0.6667 0.0000 0.6667 -376.450 -392.700 -1200.000 -1200.000 -900.000 -907.000 -720.100 -720.000 -376.450 -392.700 -1200.000 -1200.000 -900.000 -907.000 -720.100 -720.000 -376.450 -392.700 -1200.000 -1200.500 -1206.665 -900.000 -906.500 -903.500 -720.000 -724.200 -729.500 -1200.000 -1200.000 -370.100 -377.100 -396.550 -900.000 -907.000 -720.100 -720.000 
48439 -0.3333 1.0000 -0.6667 -0.6667 0.0000 1.0000 -371.200 -375.900 -1200.000 -1200.000 -900.000 -922.125 -720.200 -720.000 -371.200 -375.900 -1200.000 -1200.000 -900.000 -922.125 -720.200 -720.000 -371.200 -375.900 -1200.000 -1200.335 -1205.835 -900.000 -908.125 -903.375 -720.000 -731.500 -733.500 -1200.000 -1200.000 -380.600 -375.350 -380.650 -900.000 -922.125 -720.200 -720.000 
48440 -0.3333 1.0000 -0.6667 -0.6667 0.3333 -1.0000 -371.250 -396.000 -1200.000 -1200.000 -900.000 -908.000 -898.800 -763.700 -371.250 -396.000 -1200.000 -1200.000 -900.000 -908.000 -898.800 -763.700 -371.250 -396.000 -1200.000 -1500.000 -1211.500 -910.125 -912.500 -906.125 -723.900 -768.100 -846.800 -1200.000 -1200.000 -403.050 -512.150 -424.100 -900.000 -908.000 -898.800 -763.700 
48441 -0.3333 1.0000 -0.6667 -0.6667 0.3333 -0.6667 -390.100 -385.350 -1200.000 -1208.500 -900.000 -915.500 -727.900 -781.100 -390.100 -385.350 -1200.000 -1208.500 -900.000 -915.500 -727.900 -781.100 -390.100 -385.350 -1436.335 -1324.500 -1291.500 -900.000 -925.000 -908.750 -765.700 -836.900 -795.600 -1200.000 -1208.500 -428.750 -423.800 -446.750 -900.000 -915.500 -727.900 -781.100 
48442 -0.3333 1.0000 -0.6667 -0.6667 0.3333 -0.3333 -391.200 -389.800 -1200.000 -1200.000 -900.000 -1018.625 -731.300 -770.000 -391.200 -389.800 -1200.000 -1200.000 -900.000 -1018.625 -731.300 -770.000 -391.200 -389.800 -1200.000 -1261.835 -1246.000 -966.250 -931.000 -936.625 -720.000 -758.100 -931.600 -1200.000 -1200.000 -487.000 -370.100 -429.400 -900.000 -1018.625 -731.300 -770.000 
48443 -0.3333 1.0000 -0.6667 -0.6667 0.3333 0.0000 -573.200 -438.900 -1200.000 -1273.000 -904.250 -1044.500 -990.600 -722.300 -573.200 -438.900 -1200.000 -1273.000 -904.250 -1044.500 -990.600 -722.300 -573.200 -438.900 -1200.000 -1200.500 -1209.835 -1117.125 -1003.000 -1086.750 -829.900 -860.400 -910.200 -1200.000 -1273.000 -497.500 -450.550 -495.200 -904.250 -1044.500 -990.600 -722.300 
48444 -0.3333 1.0000 -0.6667 -0.6667 0.3333 0.3333 -483.500 -586.350 -1201.500 -1200.000 -1018.250 -906.125 -944.600 -771.200 -483.500 -586.350 -1201.500 -1200.000 -1018.250 -906.125 -944.600 -771.200 -483.500 -586.350 -1212.000 -1205.165 -1208.835 -1045.750 -1458.250 -1037.000 -722.100 -946.000 -922.700 -1201.500 -1200.000 -461.150 -521.600 -721.850 -1018.250 -906.125 -944.600 -771.200 
48445 -0.3333 1.0000 -0.6667 -0.6667 0.3333 0.6667 -389.750 -390.400 -1200.000 -1200.000 -900.000 -932.750 -738.400 -721.200 -389.750 -390.400 -1200.000 -1200.000 -900.000 -932.750 -738.400 -721.200 -389.750 -390.400 -1200.000 -1202.665 -1215.000 -900.000 -903.000 -917.875 -720.000 -733.000 -743.300 -1200.000 -1200.000 -376.600 -382.450 -385.700 -900.000 -932.750 -738.400 -721.200 
48446 -0.3333 1.0000 -0.6667 -0.6667 0.3333 1.0000 -382.150 -370.750 -1200.000 -1200.000 -900.000 -900.125 -720.500 -720.000 -382.150 -370.750 -1200.000 -1200.000 -900.000 -900.125 -720.500 -720.000 -382.150 -370.750 -1200.000 -1200.335 -1207.335 -900.000 -903.125 -903.250 -720.000 -724.700 -731.600 -1200.000 -1200.000 -397.150 -378.700 -383.050 -900.000 -900.125 -720.500 -720.000 
48447 -0.3333 1.0000 -0.6667 -0.6667 0.6667 -1.0000 -398.650 -385.150 -1200.000 -1200.000 -900.000 -918.500 -736.700 -731.800 -398.650 -385.150 -1200.000 -1200.000 -900.000 -918.500 -736.700 -731.800 -398.650 -385.150 -1259.335 -1232.335 -1375.335 -900.000 -938.750 -903.625 -726.800 -731.300 -758.500 -1200.000 -1200.000 -383.750 -378.000 -449.650 -900.000 -918.500 -736.700 -731.800 
48448 -0.3333 1.0000 -0.6667 -0.6667 0.6667 -0.6667 -399.300 -390.300 -1200.000 -1200.000 -900.000 -910.875 -730.700 -721.700 -399.300 -390.300 -1200.000 -1200.000 -900.000 -910.875 -730.700 -721.700 -399.300 -390.300 -1200.000 -1261.665 -1220.835 -961.500 -957.250 -908.500 -720.000 -755.800 -756.000 -1200.000 -1200.000 -403.200 -429.650 -407.150 -900.000 -910.875 -730.700 -721.700 
48449 -0.3333 1.0000 -0.6667 -0.6667 0.6667 -0.3333 -403.450 -406.350 -1200.000 -1234.335 -900.000 -929.000 -851.000 -720.500 -403.450 -406.350 -1200.000 -1234.335 -900.000 -929.000 -851.000 -720.500 -403.450 -406.350 -1219.165 -1200.500 -1215.000 -900.000 -915.375 -909.500 -720.000 -796.700 -832.900 -1200.000 -1234.335 -412.550 -483.750 -414.250 -900.000 -929.000 -851.000 -720.500 
48450 -0.3333 1.0000 -0.6667 -0.6667 0.6667 0.0000 -421.600 -445.500 -1200.000 -1239.500 -900.000 -940.500 -769.400 -881.500 -421.600 -445.500 -1200.000 -1239.500 -900.000 -940.500 -769.400 -881.500 -421.600 -445.500 -1208.335 -1303.335 -1205.165 -924.125 -906.000 -1001.125 -721.900 -779.700 -790.300 -1200.000 -1239.500 -441.400 -414.350 -430.550 -900.000 -940.500 -769.400 -881.500 
48451 -0.3333 1.0000 -0.6667 -0.6667 0.6667 0.3333 -527.200 -505.600 -1200.000 -1212.835 -901.625 -1030.000 -1063.600 -731.700 -527.200 -505.600 -1200.000 -1212.835 -901.625 -1030.000 -1063.600 -731.700 -527.200 -505.600 -1446.000 -1200.335 -1335.000 -1223.000 -1084.375 -951.125 -812.300 -785.500 -1127.100 -1200.000 -1212.835 -651.100 -464.400 -588.500 -901.625 -1030.000 -1063.600 -731.700 
48452 -0.3333 1.0000 -0.6667 -0.6667 0.6667 0.6667 -542.500 -585.150 -1342.165 -1338.000 -991.750 -1424.500 -1173.600 -722.200 -542.500 -585.150 -1342.165 -1338.000 -991.750 -1424.500 -1173.600 -722.200 -542.500 -585.150 -1205.335 -1215.335 -1221.335 -1095.375 -1094.125 -1377.250 -1005.900 -1200.800 -1272.000 -1342.165 -1338.000 -547.400 -584.150 -594.100 -991.750 -1424.500 -1173.600 -722.200 
48453 -0.3333 1.0000 -0.6667 -0.6667 0.6667 1.0000 -413.900 -431.000 -1206.000 -1206.500 -911.250 -1118.875 -855.900 -730.500 -413.900 -431.000 -1206.000 -1206.500 -911.250 -1118.875 -855.900 -730.500 -413.900 -431.000 -1215.335 -1211.335 -1254.835 -1023.125 -984.750 -927.500 -723.600 -767.100 -846.100 -1206.000 -1206.500 -398.400 -448.600 -512.400 -911.250 -1118.875 -855.900 -730.500 
48454 -0.3333 1.0000 -0.6667 -0.6667 1.0000 -1.0000 -417.050 -389.600 -1200.000 -1297.835 -900.000 -920.875 -725.000 -721.300 -417.050 -389.600 -1200.000 -1297.835 -900.000 -920.875 -725.000 -721.300 -417.050 -389.600 -1225.000 -1229.165 -1397.665 -900.000 -989.000 -908.750 -771.400 -746.600 -762.800 -1200.000 -1297.835 -387.850 -393.150 -394.100 -900.000 -920.875 -725.000 -721.300 
48455 -0.3333 1.0000 -0.6667 -0.6667 1.0000 -0.6667 -370.350 -385.850 -1200.000 -1230.335 -900.000 -908.875 -783.900 -720.000 -370.350 -385.850 -1200.000 -1230.335 -900.000 -908.875 -783.900 -720.000 -370.350 -385.850 -1209.000 -1210.335 -1249.835 -936.625 -916.125 -972.125 -746.700 -734.900 -798.000 -1200.000 -1230.335 -372.650 -379.400 -463.750 -900.000 -908.875 -783.900 -720.000 
48456 -0.3333 1.0000 -0.6667 -0.6667 1.0000 -0.3333 -438.550 -416.900 -1200.000 -1450.165 -906.875 -1064.250 -788.400 -724.100 -438.550 -416.900 -1200.000 -1450.165 -906.875 -1064.250 -788.400 -724.100 -438.550 -416.900 -1200.000 -1238.165 -1321.665 -954.625 -930.250 -926.625 -745.000 -786.100 -942.300 -1200.000 -1450.165 -485.550 -456.400 -390.950 -906.875 -1064.250 -788.400 -724.100 
48457 -0.3333 1.0000 -0.6667 -0.6667 1.0000 0.0000 -402.750 -384.550 -1200.000 -1223.000 -900.000 -1055.625 -757.800 -730.200 -402.750 -384.550 -1200.000 -1223.000 -900.000 -1055.625 -757.800 -730.200 -402.750 -384.550 -1246.335 -1200.335 -1206.000 -929.750 -913.625 -919.500 -748.500 -838.800 -731.200 -1200.000 -1223.000 -475.950 -496.050 -441.100 -900.000 -1055.625 -757.800 -730.200 
48458 -0.3333 1.0000 -0.6667 -0.6667 1.0000 0.3333 -420.800 -376.300 -1265.165 -1253.835 -903.625 -936.250 -795.900 -731.600 -420.800 -376.300 -1265.165 -1253.835 -903.625 -936.250 -795.900 -731.600 -420.800 -376.300 -1200.000 -1208.665 -1364.335 -956.000 -945.875 -919.000 -746.200 -764.000 -724.000 -1265.165 -1253.835 -605.400 -449.300 -474.700 -903.625 -936.250 -795.900 -731.600 
48459 -0.3333 1.0000 -0.6667 -0.6667 1.0000 0.6667 -697.300 -704.400 -1200.000 -1200.000 -993.125 -1043.250 -958.100 -720.000 -697.300 -704.400 -1200.000 -1200.000 -993.125 -1043.250 -958.100 -720.000 -697.300 -704.400 -1309.665 -1511.335 -1359.835 -1509.125 -941.875 -1404.375 -825.700 -727.900 -1012.300 -1200.000 -1200.000 -600.900 -580.900 -593.050 -993.125 -1043.250 -958.100 -720.000 
48460 -0.3333 1.0000 -0.6667 -0.6667 1.0000 1.0000 -632.100 -561.800 -1710.665 -1438.000 -1431.000 -1656.250 -1058.400 -1007.300 -632.100 -561.800 -1710.665 -1438.000 -1431.000 -1656.250 -1058.400 -1007.300 -632.100 -561.800 -1214.000 -1811.500 -1709.165 -1086.875 -1121.375 -957.875 -736.900 -812.400 -905.000 -1710.665 -1438.000 -717.150 -673.250 -535.500 -1431.000 -1656.250 -1058.400 -1007.300 
48461 -0.3333 1.0000 -0.6667 -0.3333 -1.0000 -1.0000 -623.750 -719.650 -1387.000 -1425.165 -945.625 -1440.125 -1362.500 -935.100 -623.750 -719.650 -1387.000 -1425.165 -945.625 -1440.125 -1362.500 -935.100 -623.750 -719.650 -1981.500 -2058.500 -1932.000 -1568.875 -1073.500 -1821.000 -1459.100 -1060.800 -1468.300 -1387.000 -1425.165 -728.400 -756.450 -697.550 -945.625 -1440.125 -1362.500 -935.100 
48462 -0.3333 1.0000 -0.6667 -0.3333 -1.0000 -0.6667 -600.550 -487.750 -1200.000 -1200.000 -1111.375 -1070.250 -835.300 -830.900 -600.550 -487.750 -1200.000 -1200.000 -1111.375 -1070.250 -835.300 -830.900 -600.550 -487.750 -1259.000 -1468.835 -1365.835 -1201.125 -1087.125 -1143.375 -987.400 -949.600 -1139.000 -1200.000 -1200.000 -655.150 -649.050 -596.250 -1111.375 -1070.250 -835.300 -830.900 
48463 -0.3333 1.0000 -0.6667 -0.3333 -1.0000 -0.3333 -368.550 -382.400 -1200.000 -1200.000 -900.000 -909.250 -723.500 -720.000 -368.550 -382.400 -1200.000 -1200.000 -900.000 -909.250 -723.500 -720.000 -368.550 -382.400 -1200.000 -1202.000 -1206.335 -900.000 -905.875 -912.250 -783.600 -720.200 -729.400 -1200.000 -1200.000 -387.350 -422.700 -372.750 -900.000 -909.250 -723.500 -720.000 
48464 -0.3333 1.0000 -0.6667 -0.3333 -1.0000 0.0000 -369.500 -360.000 -1200.000 -1200.000 -900.000 -900.000 -722.600 -720.000 -369.500 -360.000 -1200.000 -1200.000 -900.000 -900.000 -722.600 -720.000 -369.500 -360.000 -1200.000 -1200.835 -1204.000 -900.000 -900.500 -905.750 -720.000 -720.200 -726.700 -1200.000 -1200.000 -381.500 -361.400 -364.750 -900.000 -900.000 -722.600 -720.000 
48465 -0.3333 1.0000 -0.6667 -0.3333 -1.0000 0.3333 -362.850 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.900 -720.000 -362.850 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.900 -720.000 -362.850 -360.000 -1200.000 -1200.665 -1203.335 -900.000 -900.500 -906.500 -720.000 -720.200 -724.600 -1200.000 -1200.000 -361.800 -360.300 -365.400 -900.000 -900.000 -720.900 -720.000 
48466 -0.3333 1.0000 -0.6667 -0.3333 -1.0000 0.6667 -362.500 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.400 -720.000 -362.500 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.400 -720.000 -362.500 -360.000 -1200.000 -1200.665 -1203.000 -900.000 -900.500 -906.375 -720.000 -720.200 -724.000 -1200.000 -1200.000 -361.550 -360.000 -364.200 -900.000 -900.000 -720.400 -720.000 
48467 -0.3333 1.0000 -0.6667 -0.3333 -1.0000 1.0000 -361.150 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.300 -720.000 -361.150 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.300 -720.000 -361.150 -360.000 -1200.000 -1200.665 -1202.665 -900.000 -900.625 -906.500 -720.000 -720.400 -724.900 -1200.000 -1200.000 -361.250 -360.000 -362.700 -900.000 -900.000 -720.300 -720.000 
48468 -0.3333 1.0000 -0.6667 -0.3333 -0.6667 -1.0000 -542.800 -622.200 -1361.500 -1484.165 -1272.125 -1518.375 -1269.100 -1153.600 -542.800 -622.200 -1361.500 -1484.165 -1272.125 -1518.375 -1269.100 -1153.600 -542.800 -622.200 -1773.835 -1634.500 -1455.500 -1195.125 -1216.875 -1663.625 -1175.800 -1088.200 -885.700 -1361.500 -1484.165 -627.500 -610.700 -525.250 -1272.125 -1518.375 -1269.100 -1153.600 
48469 -0.3333 1.0000 -0.6667 -0.3333 -0.6667 -0.6667 -585.500 -711.050 -1671.500 -1327.335 -1127.875 -1086.625 -1132.400 -1017.300 -585.500 -711.050 -1671.500 -1327.335 -1127.875 -1086.625 -1132.400 -1017.300 -585.500 -711.050 -1604.335 -1902.665 -1992.165 -1291.000 -1262.250 -1453.500 -1200.100 -1191.000 -1221.900 -1671.500 -1327.335 -763.950 -727.650 -618.550 -1127.875 -1086.625 -1132.400 -1017.300 
48470 -0.3333 1.0000 -0.6667 -0.3333 -0.6667 -0.3333 -479.000 -382.400 -1200.000 -1200.000 -900.000 -972.500 -724.900 -759.400 -479.000 -382.400 -1200.000 -1200.000 -900.000 -972.500 -724.900 -759.400 -479.000 -382.400 -1200.000 -1205.165 -1210.835 -900.000 -936.875 -931.375 -725.600 -765.000 -800.300 -1200.000 -1200.000 -501.950 -487.350 -501.700 -900.000 -972.500 -724.900 -759.400 
48471 -0.3333 1.0000 -0.6667 -0.3333 -0.6667 0.0000 -368.450 -364.200 -1200.000 -1200.000 -900.000 -900.000 -722.800 -720.000 -368.450 -364.200 -1200.000 -1200.000 -900.000 -900.000 -722.800 -720.000 -368.450 -364.200 -1200.000 -1200.835 -1205.000 -900.000 -900.500 -907.625 -720.000 -720.400 -729.300 -1200.000 -1200.000 -365.400 -362.000 -367.500 -900.000 -900.000 -722.800 -720.000 
48472 -0.3333 1.0000 -0.6667 -0.3333 -0.6667 0.3333 -365.000 -360.050 -1200.000 -1200.000 -900.000 -900.000 -720.700 -720.000 -365.000 -360.050 -1200.000 -1200.000 -900.000 -900.000 -720.700 -720.000 -365.000 -360.050 -1200.000 -1200.665 -1203.165 -900.000 -900.750 -907.000 -720.000 -720.300 -724.800 -1200.000 -1200.000 -362.000 -360.000 -363.950 -900.000 -900.000 -720.700 -720.000 
48473 -0.3333 1.0000 -0.6667 -0.3333 -0.6667 0.6667 -362.700 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.300 -720.000 -362.700 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.300 -720.000 -362.700 -360.000 -1200.000 -1200.665 -1202.665 -900.000 -900.750 -907.125 -720.000 -720.200 -727.300 -1200.000 -1200.000 -361.700 -360.000 -363.650 -900.000 -900.000 -720.300 -720.000 
48474 -0.3333 1.0000 -0.6667 -0.3333 -0.6667 1.0000 -361.450 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.200 -720.000 -361.450 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.200 -720.000 -361.450 -360.000 -1200.000 -1200.500 -1202.500 -900.000 -901.000 -905.750 -720.000 -720.500 -729.000 -1200.000 -1200.000 -361.250 -360.000 -362.750 -900.000 -900.000 -720.200 -720.000 
48475 -0.3333 1.0000 -0.6667 -0.3333 -0.3333 -1.0000 -505.800 -544.750 -1311.165 -1244.665 -1165.125 -968.000 -1031.800 -884.700 -505.800 -544.750 -1311.165 -1244.665 -1165.125 -968.000 -1031.800 -884.700 -505.800 -544.750 -1419.165 -1808.500 -1598.000 -959.875 -1387.375 -1201.625 -880.900 -893.700 -1070.700 -1311.165 -1244.665 -572.600 -550.050 -530.700 -1165.125 -968.000 -1031.800 -884.700 
48476 -0.3333 1.0000 -0.6667 -0.3333 -0.3333 -0.6667 -595.600 -595.350 -1218.335 -1353.500 -1117.875 -1340.000 -1025.200 -846.600 -595.600 -595.350 -1218.335 -1353.500 -1117.875 -1340.000 -1025.200 -846.600 -595.600 -595.350 -1541.000 -1335.335 -1310.165 -1029.375 -1509.250 -1232.875 -1084.900 -939.500 -1010.100 -1218.335 -1353.500 -564.250 -535.000 -549.600 -1117.875 -1340.000 -1025.200 -846.600 
48477 -0.3333 1.0000 -0.6667 -0.3333 -0.3333 -0.3333 -690.550 -660.700 -1285.665 -1200.000 -1021.000 -1162.750 -1211.800 -918.800 -690.550 -660.700 -1285.665 -1200.000 -1021.000 -1162.750 -1211.800 -918.800 -690.550 -660.700 -1395.000 -1918.665 -1662.665 -1316.500 -1143.375 -1290.625 -1161.400 -1000.900 -1090.000 -1285.665 -1200.000 -822.000 -664.950 -703.400 -1021.000 -1162.750 -1211.800 -918.800 
48478 -0.3333 1.0000 -0.6667 -0.3333 -0.3333 0.0000 -371.650 -360.000 -1200.000 -1200.000 -900.000 -900.000 -724.500 -720.000 -371.650 -360.000 -1200.000 -1200.000 -900.000 -900.000 -724.500 -720.000 -371.650 -360.000 -1200.000 -1200.665 -1203.000 -900.000 -901.000 -910.375 -720.000 -721.700 -730.800 -1200.000 -1200.000 -364.750 -362.750 -371.350 -900.000 -900.000 -724.500 -720.000 
48479 -0.3333 1.0000 -0.6667 -0.3333 -0.3333 0.3333 -364.800 -361.150 -1200.000 -1200.000 -900.000 -900.000 -720.400 -720.000 -364.800 -361.150 -1200.000 -1200.000 -900.000 -900.000 -720.400 -720.000 -364.800 -361.150 -1200.000 -1200.665 -1202.665 -900.000 -901.250 -906.000 -720.000 -720.400 -726.100 -1200.000 -1200.000 -362.050 -360.000 -365.550 -900.000 -900.000 -720.400 -720.000 
48480 -0.3333 1.0000 -0.6667 -0.3333 -0.3333 0.6667 -361.150 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.200 -720.000 -361.150 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.200 -720.000 -361.150 -360.000 -1200.000 -1200.500 -1202.500 -900.000 -901.375 -904.375 -720.000 -720.200 -731.100 -1200.000 -1200.000 -361.050 -360.050 -363.050 -900.000 -900.000 -720.200 -720.000 
48481 -0.3333 1.0000 -0.6667 -0.3333 -0.3333 1.0000 -360.700 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.100 -720.000 -360.700 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.100 -720.000 -360.700 -360.000 -1200.000 -1200.500 -1201.665 -900.000 -901.625 -903.750 -720.000 -720.700 -725.400 -1200.000 -1200.000 -361.000 -360.050 -362.750 -900.000 -900.000 -720.100 -720.000 
48482 -0.3333 1.0000 -0.6667 -0.3333 0.0000 -1.0000 -473.600 -452.350 -1264.835 -1224.335 -912.125 -1287.750 -825.400 -817.800 -473.600 -452.350 -1264.835 -1224.335 -912.125 -1287.750 -825.400 -817.800 -473.600 -452.350 -1247.835 -1321.835 -1221.165 -965.250 -975.750 -960.125 -740.800 -797.500 -887.700 -1264.835 -1224.335 -566.350 -439.050 -490.300 -912.125 -1287.750 -825.400 -817.800 
48483 -0.3333 1.0000 -0.6667 -0.3333 0.0000 -0.6667 -521.950 -410.250 -1200.000 -1200.000 -959.375 -1349.500 -910.200 -798.600 -521.950 -410.250 -1200.000 -1200.000 -959.375 -1349.500 -910.200 -798.600 -521.950 -410.250 -1205.335 -1343.165 -1241.000 -958.625 -1029.500 -921.875 -755.400 -781.500 -901.700 -1200.000 -1200.000 -585.650 -461.500 -432.950 -959.375 -1349.500 -910.200 -798.600 
48484 -0.3333 1.0000 -0.6667 -0.3333 0.0000 -0.3333 -525.150 -416.900 -1200.000 -1200.000 -900.000 -1221.250 -938.400 -727.200 -525.150 -416.900 -1200.000 -1200.000 -900.000 -1221.250 -938.400 -727.200 -525.150 -416.900 -1200.000 -1217.000 -1409.335 -949.750 -954.125 -1087.250 -726.000 -750.800 -907.100 -1200.000 -1200.000 -538.100 -436.250 -560.000 -900.000 -1221.250 -938.400 -727.200 
48485 -0.3333 1.0000 -0.6667 -0.3333 0.0000 0.0000 -450.350 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.600 -720.000 -450.350 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.600 -720.000 -450.350 -360.000 -1200.000 -1200.665 -1202.835 -900.000 -1125.125 -1127.625 -720.000 -899.100 -1080.900 -1200.000 -1200.000 -361.050 -360.000 -540.850 -900.000 -900.000 -720.600 -720.000 
48486 -0.3333 1.0000 -0.6667 -0.3333 0.0000 0.3333 -362.100 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.200 -720.000 -362.100 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.200 -720.000 -362.100 -360.000 -1200.000 -1200.500 -1202.665 -900.000 -906.875 -905.500 -720.000 -720.200 -731.400 -1200.000 -1200.000 -361.050 -360.050 -369.850 -900.000 -900.000 -720.200 -720.000 
